icon,text,relevance,language,author,reviewer,valid,human_authored,human_reviewed,prompt_id,gpt_run_id,execution_id,gpt_model,when_authored,when_reviewed,count
delapouite_screw,fastening,high,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,hardware,high,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,screw,high,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,spiral,high,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,threaded,high,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,assembly,medium,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,attachment,medium,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,connection,medium,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,construction,medium,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,diy,medium,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,engineering,medium,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,equipment,medium,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,fixing,medium,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,industry,medium,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,installation,medium,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,maintenance,medium,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,mechanical,medium,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,metalwork,medium,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,rotation,medium,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,tool,medium,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,device,low,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,instrument,low,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,labor,low,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,precision,low,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
delapouite_screw,technology,low,en,acbart@vt.edu,,,False,False,starter-v1-128,batch_req_HfrymvFbeKxkWyE8kNFS5bpE,0,gpt-4o-2024-08-06,2024-08-18T21:02:13.675892,,1
